date,Faecalibacterium,Bacteroides,Prevotella,Bifidobacterium,Roseburia,Blautia,Ruminococcus,Eubacterium,Akkermansia,Lactobacillus,Altri,drv_fiber,drv_plants,drv_ferment,drv_upf,drv_animal
2026-03-12,16.04,6.11,17.98,6.45,9.69,8.47,8.9,7.82,3.44,1.05,14.06,1.0,0.588,0.211,0.556,0.094
2026-03-13,16.22,6.05,17.81,6.55,9.72,8.43,8.85,7.84,3.48,1.07,13.98,1.0,0.588,0.221,0.528,0.099
2026-03-14,16.42,5.98,17.66,6.62,9.77,8.38,8.79,7.86,3.54,1.08,13.9,1.0,0.588,0.221,0.498,0.102
2026-03-15,16.41,6.03,17.55,6.67,9.77,8.4,8.8,7.86,3.53,1.09,13.9,1.0,0.588,0.232,0.499,0.11
2026-03-16,16.6,5.97,17.38,6.77,9.81,8.35,8.74,7.88,3.59,1.1,13.81,1.0,0.588,0.237,0.469,0.114
2026-03-17,16.81,5.9,17.21,6.85,9.85,8.31,8.68,7.9,3.64,1.11,13.72,1.0,0.588,0.24,0.437,0.118
2026-03-18,16.79,5.92,17.17,6.88,9.85,8.31,8.69,7.9,3.64,1.12,13.73,1.0,0.588,0.248,0.439,0.122
2026-03-19,16.78,5.93,17.17,6.9,9.84,8.32,8.69,7.9,3.64,1.12,13.73,1.0,0.588,0.251,0.441,0.122
2026-03-20,16.98,5.86,17.02,6.97,9.89,8.27,8.63,7.92,3.69,1.13,13.64,1.0,0.588,0.252,0.411,0.125
2026-03-21,16.97,5.91,16.91,7.02,9.88,8.28,8.63,7.92,3.69,1.14,13.64,1.0,0.588,0.262,0.412,0.133
2026-03-22,17.15,5.85,16.75,7.13,9.92,8.24,8.58,7.93,3.74,1.16,13.56,1.0,0.588,0.272,0.384,0.137
2026-03-23,17.36,5.78,16.58,7.22,9.96,8.19,8.52,7.96,3.8,1.17,13.47,1.0,0.588,0.274,0.352,0.142
2026-03-24,17.37,5.8,16.52,7.23,9.96,8.2,8.52,7.96,3.8,1.17,13.47,1.0,0.588,0.277,0.351,0.146
2026-03-25,17.35,5.81,16.52,7.25,9.96,8.2,8.52,7.96,3.79,1.18,13.47,1.0,0.588,0.28,0.353,0.146
2026-03-26,17.35,5.8,16.54,7.23,9.96,8.2,8.53,7.95,3.79,1.17,13.47,1.0,0.588,0.278,0.355,0.145
2026-03-27,17.33,5.85,16.44,7.28,9.95,8.21,8.53,7.95,3.79,1.19,13.47,1.0,0.588,0.289,0.356,0.153
2026-03-28,17.51,5.79,16.28,7.4,9.99,8.17,8.47,7.97,3.84,1.21,13.39,1.0,0.588,0.298,0.328,0.157
2026-03-29,17.72,5.72,16.13,7.47,10.03,8.12,8.42,7.99,3.9,1.21,13.3,1.0,0.588,0.299,0.297,0.16
2026-03-30,17.72,5.74,16.08,7.49,10.03,8.12,8.42,7.99,3.9,1.22,13.3,1.0,0.588,0.301,0.297,0.165
2026-03-31,17.73,5.75,16.06,7.49,10.03,8.12,8.41,7.99,3.89,1.21,13.31,1.0,0.584,0.298,0.295,0.165
2026-04-01,17.71,5.72,16.09,7.53,10.02,8.11,8.41,7.99,3.89,1.22,13.31,1.0,0.582,0.306,0.295,0.16
2026-04-02,17.69,5.71,16.09,7.59,10.01,8.09,8.4,7.98,3.88,1.24,13.3,1.0,0.581,0.318,0.295,0.159
2026-04-03,17.69,5.71,16.1,7.57,10.02,8.09,8.4,7.98,3.88,1.24,13.31,1.0,0.58,0.314,0.295,0.157
2026-04-04,17.68,5.69,16.1,7.63,10.01,8.08,8.39,7.98,3.88,1.25,13.31,1.0,0.577,0.324,0.293,0.154
2026-04-05,17.66,5.67,16.11,7.68,10.0,8.05,8.38,7.98,3.87,1.26,13.33,1.0,0.57,0.328,0.291,0.149
2026-04-06,17.66,5.68,16.1,7.67,10.01,8.05,8.38,7.98,3.87,1.26,13.34,1.0,0.567,0.325,0.289,0.149
2026-04-07,17.66,5.68,16.06,7.7,10.01,8.05,8.38,7.99,3.86,1.26,13.36,1.0,0.563,0.327,0.288,0.15
2026-04-08,17.63,5.68,16.05,7.77,10.0,8.03,8.37,7.98,3.85,1.28,13.36,1.0,0.56,0.339,0.288,0.148
2026-04-09,17.61,5.68,16.05,7.76,9.99,8.03,8.38,7.98,3.85,1.28,13.38,1.0,0.557,0.338,0.289,0.147
2026-04-10,17.6,5.66,16.05,7.83,9.99,8.01,8.36,7.98,3.84,1.3,13.38,1.0,0.553,0.348,0.287,0.144
2026-04-11,17.59,5.64,16.08,7.86,9.98,7.99,8.36,7.98,3.84,1.31,13.38,1.0,0.55,0.353,0.285,0.139
2026-04-12,17.59,5.64,16.08,7.85,9.98,7.99,8.36,7.98,3.83,1.3,13.4,1.0,0.547,0.348,0.285,0.138
2026-04-13,17.58,5.65,16.04,7.87,9.98,7.99,8.36,7.98,3.83,1.31,13.41,1.0,0.543,0.35,0.283,0.139
2026-04-14,17.59,5.63,16.07,7.85,9.99,7.98,8.35,7.99,3.83,1.3,13.42,1.0,0.54,0.342,0.281,0.135
2026-04-15,17.57,5.64,16.07,7.84,9.99,7.98,8.36,7.99,3.82,1.3,13.45,1.0,0.537,0.341,0.282,0.134
2026-04-16,17.55,5.62,16.1,7.89,9.98,7.96,8.35,7.98,3.81,1.31,13.45,1.0,0.533,0.349,0.282,0.129
2026-04-17,17.54,5.59,16.13,7.93,9.97,7.94,8.34,7.98,3.81,1.32,13.45,1.0,0.53,0.353,0.28,0.124
2026-04-18,17.54,5.59,16.13,7.91,9.97,7.94,8.34,7.99,3.8,1.31,13.47,1.0,0.527,0.348,0.28,0.123
2026-04-19,17.52,5.57,16.13,7.98,9.96,7.92,8.33,7.98,3.8,1.33,13.47,1.0,0.523,0.359,0.278,0.12
2026-04-20,17.53,5.56,16.16,7.95,9.97,7.91,8.33,7.99,3.8,1.32,13.48,1.0,0.52,0.35,0.276,0.116
2026-04-21,17.54,5.56,16.14,7.95,9.97,7.91,8.33,7.99,3.8,1.31,13.5,1.0,0.517,0.347,0.274,0.116
2026-04-22,17.51,5.54,16.16,8.0,9.96,7.89,8.32,7.99,3.79,1.33,13.5,1.0,0.513,0.355,0.274,0.112
2026-04-23,17.49,5.54,16.15,8.07,9.95,7.88,8.32,7.98,3.78,1.35,13.5,1.0,0.51,0.368,0.274,0.11
2026-04-24,17.48,5.54,16.15,8.05,9.95,7.88,8.32,7.98,3.77,1.34,13.52,1.0,0.507,0.363,0.274,0.109
2026-04-25,17.47,5.52,16.15,8.12,9.95,7.86,8.31,7.98,3.77,1.36,13.52,1.0,0.503,0.373,0.272,0.106
2026-04-26,17.46,5.49,16.18,8.15,9.94,7.84,8.3,7.98,3.76,1.37,13.52,1.0,0.5,0.378,0.27,0.1
2026-04-27,17.46,5.5,16.16,8.15,9.94,7.84,8.3,7.98,3.76,1.36,13.54,1.0,0.497,0.374,0.268,0.1
2026-04-28,17.46,5.5,16.12,8.17,9.94,7.83,8.3,7.98,3.76,1.37,13.55,1.0,0.493,0.376,0.267,0.102
2026-04-29,17.43,5.5,16.11,8.25,9.93,7.82,8.29,7.98,3.75,1.39,13.55,1.0,0.49,0.389,0.267,0.1
2026-04-30,17.41,5.5,16.11,8.25,9.93,7.82,8.29,7.98,3.74,1.39,13.57,1.0,0.487,0.387,0.268,0.099
2026-05-01,17.4,5.58,15.95,8.25,9.94,7.85,8.3,7.99,3.74,1.39,13.6,1.0,0.484,0.386,0.27,0.112
2026-05-02,17.4,5.6,15.98,8.17,9.94,7.87,8.32,7.99,3.74,1.37,13.63,1.0,0.484,0.373,0.274,0.112
2026-05-03,17.42,5.6,15.97,8.16,9.95,7.87,8.32,7.99,3.74,1.37,13.61,1.0,0.488,0.371,0.273,0.114
2026-05-04,17.45,5.62,15.95,8.1,9.96,7.89,8.33,8.0,3.75,1.35,13.6,1.0,0.492,0.363,0.273,0.119
2026-05-05,17.49,5.61,16.0,8.01,9.97,7.91,8.33,8.0,3.77,1.33,13.57,1.0,0.501,0.351,0.273,0.12
2026-05-06,17.51,5.58,16.1,7.99,9.97,7.91,8.33,7.99,3.78,1.32,13.52,1.0,0.511,0.352,0.275,0.116
2026-05-07,17.52,5.55,16.19,7.96,9.96,7.91,8.33,7.98,3.8,1.32,13.48,1.0,0.521,0.354,0.277,0.114
2026-05-08,17.56,5.54,16.27,7.84,9.98,7.93,8.34,7.99,3.81,1.29,13.45,1.0,0.53,0.336,0.279,0.114
2026-05-09,17.61,5.54,16.26,7.81,9.99,7.94,8.34,7.99,3.83,1.28,13.41,1.0,0.539,0.334,0.277,0.118
2026-05-10,17.63,5.54,16.29,7.75,9.99,7.96,8.35,7.99,3.84,1.27,13.39,1.0,0.547,0.328,0.28,0.12
2026-05-11,17.68,5.54,16.36,7.63,10.01,7.98,8.36,7.99,3.86,1.24,13.35,1.0,0.558,0.309,0.281,0.121
2026-05-12,17.7,5.5,16.43,7.62,10.01,7.97,8.36,7.98,3.87,1.24,13.31,1.0,0.564,0.311,0.28,0.118
2026-05-13,17.74,5.48,16.5,7.58,10.01,7.98,8.35,7.98,3.89,1.23,13.25,1.0,0.577,0.311,0.28,0.118
2026-05-14,17.77,5.45,16.56,7.55,10.01,7.99,8.35,7.97,3.92,1.23,13.19,1.0,0.589,0.311,0.28,0.118
2026-05-15,17.8,5.41,16.67,7.53,10.01,7.99,8.35,7.96,3.93,1.23,13.13,1.0,0.601,0.314,0.28,0.115
2026-05-16,17.82,5.42,16.69,7.47,10.02,8.01,8.35,7.96,3.94,1.21,13.1,1.0,0.609,0.307,0.283,0.117
2026-05-17,17.93,5.37,16.75,7.41,10.04,8.0,8.34,7.96,3.98,1.19,13.03,1.0,0.62,0.296,0.274,0.116
2026-05-18,17.96,5.36,16.78,7.39,10.04,8.01,8.34,7.95,4.0,1.19,12.99,1.0,0.629,0.298,0.273,0.118
2026-05-19,17.99,5.34,16.83,7.33,10.05,8.02,8.34,7.95,4.01,1.18,12.95,1.0,0.638,0.291,0.273,0.118
2026-05-20,18.02,5.33,16.88,7.31,10.05,8.02,8.34,7.95,4.03,1.18,12.91,1.0,0.647,0.291,0.273,0.118
2026-05-21,18.12,5.26,16.96,7.27,10.06,8.01,8.32,7.94,4.07,1.17,12.82,1.0,0.66,0.287,0.265,0.115
2026-05-22,18.16,5.25,17.02,7.2,10.07,8.03,8.32,7.94,4.09,1.15,12.77,1.0,0.673,0.281,0.267,0.117
2026-05-23,18.03,5.3,17.25,7.0,10.05,8.1,8.38,7.92,4.07,1.11,12.79,1.0,0.689,0.26,0.296,0.116
2026-05-24,18.04,5.3,17.32,6.93,10.05,8.13,8.4,7.91,4.08,1.1,12.75,1.0,0.703,0.255,0.303,0.119
2026-05-25,18.09,5.3,17.35,6.86,10.06,8.15,8.4,7.91,4.1,1.09,12.69,1.0,0.717,0.247,0.303,0.123
2026-05-26,18.14,5.29,17.41,6.77,10.07,8.17,8.41,7.91,4.13,1.06,12.64,1.0,0.729,0.235,0.303,0.125
2026-05-27,18.05,5.32,17.54,6.7,10.05,8.21,8.44,7.89,4.11,1.06,12.64,1.0,0.741,0.235,0.323,0.127
2026-05-28,18.06,5.3,17.62,6.68,10.04,8.21,8.44,7.88,4.12,1.06,12.6,1.0,0.75,0.236,0.325,0.124
2026-05-29,18.07,5.3,17.68,6.61,10.04,8.23,8.45,7.88,4.13,1.04,12.57,1.0,0.76,0.229,0.329,0.126
2026-05-30,17.96,5.35,17.76,6.55,10.02,8.29,8.49,7.86,4.11,1.04,12.58,1.0,0.77,0.229,0.35,0.131
2026-05-31,17.97,5.29,17.92,6.51,10.02,8.27,8.48,7.85,4.12,1.03,12.55,1.0,0.774,0.224,0.35,0.12
2026-06-01,17.65,5.38,18.15,6.42,9.95,8.34,8.56,7.82,4.03,1.03,12.66,1.0,0.777,0.229,0.396,0.117
2026-06-02,17.64,5.37,18.21,6.41,9.95,8.34,8.56,7.82,4.02,1.02,12.67,1.0,0.776,0.226,0.396,0.112
2026-06-03,17.41,5.42,18.36,6.39,9.9,8.37,8.61,7.79,3.96,1.03,12.76,1.0,0.772,0.236,0.426,0.108
2026-06-04,17.21,5.51,18.45,6.33,9.86,8.43,8.67,7.77,3.9,1.03,12.85,1.0,0.771,0.236,0.456,0.11
2026-06-05,17.0,5.63,18.46,6.28,9.82,8.5,8.73,7.76,3.84,1.03,12.95,1.0,0.768,0.237,0.487,0.116
2026-06-06,17.01,5.65,18.4,6.29,9.83,8.5,8.73,7.76,3.84,1.03,12.97,1.0,0.764,0.236,0.485,0.119
2026-06-07,16.72,5.75,18.55,6.24,9.76,8.56,8.8,7.73,3.75,1.03,13.09,1.0,0.761,0.244,0.526,0.118
2026-06-08,16.43,5.83,18.79,6.15,9.7,8.62,8.87,7.7,3.67,1.02,13.21,1.0,0.759,0.243,0.568,0.11
2026-06-09,16.27,5.9,18.83,6.15,9.66,8.66,8.91,7.68,3.62,1.03,13.27,1.0,0.757,0.253,0.591,0.112
2026-06-10,16.26,5.91,18.79,6.19,9.66,8.65,8.91,7.68,3.62,1.04,13.3,1.0,0.751,0.259,0.59,0.113
2026-06-11,16.26,5.94,18.71,6.2,9.66,8.66,8.91,7.69,3.61,1.04,13.32,1.0,0.748,0.259,0.59,0.117
2026-06-12,16.05,6.03,18.75,6.2,9.62,8.7,8.96,7.67,3.55,1.06,13.43,1.0,0.739,0.269,0.617,0.117
2026-06-13,16.01,6.05,18.75,6.18,9.61,8.7,8.97,7.67,3.53,1.05,13.47,1.0,0.733,0.264,0.621,0.115
2026-06-14,15.78,6.17,18.79,6.15,9.56,8.76,9.03,7.65,3.46,1.06,13.59,1.0,0.727,0.27,0.655,0.119
2026-06-15,15.78,6.19,18.75,6.14,9.57,8.76,9.03,7.65,3.46,1.05,13.62,1.0,0.721,0.263,0.654,0.119
2026-06-16,15.7,6.28,18.66,6.11,9.56,8.79,9.06,7.66,3.43,1.04,13.71,1.0,0.713,0.256,0.664,0.126
2026-06-17,15.69,6.28,18.67,6.1,9.56,8.79,9.07,7.66,3.43,1.04,13.72,1.0,0.711,0.253,0.665,0.124
2026-06-18,15.68,6.31,18.61,6.1,9.56,8.8,9.07,7.66,3.43,1.04,13.74,1.0,0.71,0.254,0.667,0.129
2026-06-19,15.42,6.43,18.75,6.05,9.49,8.87,9.14,7.62,3.35,1.05,13.84,1.0,0.71,0.262,0.708,0.129
2026-06-20,15.2,6.53,18.77,6.07,9.44,8.91,9.19,7.6,3.29,1.07,13.94,1.0,0.704,0.281,0.738,0.131
2026-06-21,15.24,6.51,18.72,6.14,9.44,8.89,9.17,7.6,3.3,1.08,13.9,1.0,0.704,0.293,0.73,0.132
2026-06-22,15.41,6.45,18.56,6.24,9.48,8.85,9.11,7.62,3.35,1.1,13.84,1.0,0.701,0.301,0.701,0.134
2026-06-23,15.44,6.42,18.55,6.28,9.49,8.83,9.1,7.62,3.36,1.11,13.81,1.0,0.702,0.308,0.695,0.133
2026-06-24,15.21,6.52,18.68,6.19,9.43,8.89,9.16,7.59,3.3,1.1,13.91,1.0,0.702,0.307,0.732,0.133
2026-06-25,15.17,6.53,18.77,6.15,9.42,8.9,9.18,7.58,3.28,1.09,13.92,1.0,0.704,0.303,0.74,0.131
2026-06-26,15.24,6.45,18.77,6.23,9.43,8.86,9.14,7.59,3.31,1.11,13.86,1.0,0.707,0.317,0.726,0.127
2026-06-27,15.1,6.55,18.82,6.16,9.4,8.93,9.19,7.56,3.27,1.11,13.9,1.0,0.713,0.318,0.754,0.133
2026-06-28,14.87,6.63,19.03,6.05,9.34,8.99,9.26,7.53,3.21,1.09,13.99,1.0,0.716,0.313,0.791,0.129
2026-06-29,14.62,6.78,19.06,6.02,9.26,9.06,9.29,7.49,3.17,1.11,14.13,0.99,0.718,0.326,0.821,0.129
2026-06-30,14.26,7.04,19.01,5.95,9.15,9.17,9.33,7.43,3.12,1.13,14.39,0.97,0.717,0.335,0.855,0.131
2026-07-01,14.76,6.72,18.97,6.08,9.31,9.03,9.27,7.51,3.19,1.11,14.03,0.997,0.719,0.332,0.805,0.135
2026-07-02,14.79,6.72,18.92,6.12,9.32,9.02,9.27,7.51,3.19,1.12,14.01,1.0,0.717,0.337,0.804,0.139
2026-07-03,14.98,6.67,18.77,6.13,9.37,9.0,9.24,7.54,3.24,1.11,13.94,1.0,0.719,0.326,0.777,0.145
2026-07-04,15.12,6.64,18.62,6.19,9.41,8.97,9.2,7.57,3.28,1.11,13.9,1.0,0.717,0.325,0.754,0.149
2026-07-05,15.31,6.54,18.54,6.24,9.45,8.91,9.15,7.59,3.33,1.11,13.82,1.0,0.716,0.32,0.723,0.147
2026-07-06,15.3,6.55,18.52,6.24,9.45,8.91,9.15,7.6,3.33,1.11,13.84,1.0,0.713,0.32,0.723,0.147
2026-07-07,15.57,6.45,18.32,6.34,9.52,8.85,9.08,7.63,3.4,1.12,13.74,1.0,0.711,0.317,0.68,0.15
2026-07-08,15.8,6.35,18.17,6.42,9.57,8.78,9.01,7.66,3.46,1.13,13.65,1.0,0.71,0.316,0.643,0.15
2026-07-09,15.96,6.3,18.09,6.41,9.61,8.75,8.98,7.69,3.5,1.11,13.6,1.0,0.71,0.302,0.621,0.152
2026-07-10,15.86,6.34,18.18,6.34,9.59,8.79,9.01,7.68,3.48,1.1,13.63,1.0,0.713,0.297,0.639,0.152
2026-07-11,15.86,6.35,18.2,6.32,9.59,8.8,9.02,7.67,3.48,1.1,13.62,1.0,0.718,0.295,0.641,0.153
2026-07-12,15.99,6.28,18.16,6.35,9.62,8.78,8.98,7.68,3.52,1.1,13.53,1.0,0.726,0.299,0.624,0.154
2026-07-13,16.02,6.27,18.15,6.37,9.62,8.77,8.97,7.68,3.53,1.11,13.49,1.0,0.73,0.304,0.62,0.155
2026-07-14,16.28,6.16,18.05,6.41,9.68,8.72,8.91,7.71,3.61,1.1,13.38,1.0,0.736,0.296,0.584,0.156
2026-07-15,16.29,6.16,18.06,6.42,9.68,8.73,8.91,7.7,3.62,1.11,13.34,1.0,0.743,0.303,0.585,0.159
2026-07-16,16.31,6.12,18.15,6.4,9.68,8.72,8.91,7.69,3.63,1.1,13.3,1.0,0.75,0.303,0.584,0.155
2026-07-17,16.3,6.14,18.13,6.4,9.68,8.73,8.91,7.69,3.63,1.1,13.29,1.0,0.752,0.304,0.586,0.158
2026-07-18,16.26,6.16,18.14,6.37,9.67,8.75,8.92,7.69,3.62,1.1,13.32,1.0,0.751,0.301,0.592,0.158
2026-07-19,16.52,6.04,18.06,6.4,9.73,8.67,8.86,7.72,3.69,1.09,13.23,1.0,0.75,0.288,0.554,0.154
2026-07-20,16.49,6.04,18.16,6.3,9.73,8.69,8.88,7.72,3.68,1.06,13.25,1.0,0.751,0.266,0.56,0.15
2026-07-21,16.28,6.13,18.3,6.19,9.69,8.74,8.94,7.71,3.61,1.04,13.37,1.0,0.747,0.255,0.593,0.148
2026-07-22,16.2,6.16,18.36,6.16,9.67,8.76,8.96,7.7,3.59,1.04,13.41,1.0,0.744,0.251,0.604,0.146
2026-07-23,16.03,6.22,18.48,6.08,9.63,8.79,9.01,7.68,3.54,1.02,13.5,1.0,0.74,0.243,0.629,0.142
2026-07-24,16.26,6.12,18.34,6.17,9.69,8.73,8.95,7.71,3.6,1.03,13.41,1.0,0.738,0.244,0.593,0.142
2026-07-25,16.29,6.13,18.23,6.22,9.69,8.72,8.93,7.72,3.61,1.04,13.42,1.0,0.733,0.249,0.586,0.146
2026-07-26,16.17,6.21,18.27,6.11,9.68,8.77,8.98,7.72,3.57,1.02,13.5,1.0,0.731,0.231,0.606,0.148
2026-07-27,16.42,6.13,18.09,6.18,9.73,8.71,8.92,7.75,3.64,1.02,13.41,1.0,0.729,0.228,0.568,0.151
2026-07-28,16.67,6.02,17.95,6.25,9.79,8.64,8.85,7.78,3.71,1.02,13.32,1.0,0.728,0.223,0.529,0.151
2026-07-29,17.0,5.87,17.85,6.28,9.87,8.55,8.77,7.82,3.8,1.01,13.2,1.0,0.727,0.204,0.48,0.146
2026-07-30,17.26,5.77,17.73,6.31,9.92,8.49,8.7,7.85,3.87,1.0,13.09,1.0,0.729,0.194,0.444,0.146
2026-07-31,17.24,5.76,17.79,6.28,9.92,8.49,8.71,7.85,3.87,0.99,13.11,1.0,0.727,0.188,0.447,0.142
2026-08-01,17.24,5.76,17.8,6.28,9.92,8.49,8.71,7.85,3.87,0.99,13.1,1.0,0.729,0.188,0.447,0.142
2026-08-02,17.04,5.81,17.99,6.19,9.88,8.53,8.76,7.82,3.81,0.98,13.17,1.0,0.73,0.184,0.477,0.136
2026-08-03,17.08,5.76,18.05,6.2,9.88,8.51,8.74,7.83,3.83,0.98,13.14,1.0,0.731,0.185,0.47,0.131
2026-08-04,17.1,5.75,18.04,6.22,9.88,8.5,8.74,7.83,3.83,0.99,13.14,1.0,0.73,0.187,0.467,0.13
2026-08-05,17.08,5.72,18.11,6.23,9.87,8.49,8.74,7.82,3.83,0.99,13.12,1.0,0.732,0.193,0.469,0.125
2026-08-06,16.87,5.78,18.32,6.13,9.83,8.54,8.79,7.79,3.77,0.98,13.2,1.0,0.736,0.187,0.502,0.121
2026-08-07,16.87,5.78,18.28,6.18,9.82,8.53,8.78,7.79,3.77,0.99,13.19,1.0,0.733,0.198,0.499,0.121
2026-08-08,16.66,5.83,18.46,6.11,9.78,8.57,8.84,7.77,3.71,0.98,13.28,1.0,0.731,0.194,0.529,0.116
2026-08-09,16.73,5.78,18.41,6.2,9.79,8.52,8.8,7.78,3.73,1.0,13.26,1.0,0.726,0.206,0.514,0.111
2026-08-10,16.74,5.77,18.39,6.22,9.79,8.51,8.8,7.78,3.72,1.01,13.27,1.0,0.721,0.208,0.511,0.11
